"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__apparent_temperature","hourly_units__wind_speed_10m","hourly_units__wind_speed_100m","hourly_units__wind_direction_100m","hourly_units__wind_direction_10m","hourly_units__wind_gusts_10m","hourly__time","hourly__temperature_2m","hourly__apparent_temperature","hourly__wind_speed_10m","hourly__wind_speed_100m","hourly__wind_direction_100m","hourly__wind_direction_10m","hourly__wind_gusts_10m","daily_units__time","daily_units__weather_code","daily__time","daily__weather_code"
"","","","","","","","","","","","","","","","2022-03-13T07:00","7.6","6.1","3.6","2.6","34","315","8.3","","","",""
"","","","","","","","","","","","","","","","2022-03-13T08:00","8.9","7.7","3.1","3.6","84","315","7.9","","","",""
"","","","","","","","","","","","","","","","2022-03-13T09:00","11.3","11.1","1.3","4.1","105","326","7.9","","","",""
"","","","","","","","","","","","","","","","2022-03-13T10:00","12.8","12.3","3.4","4.7","122","122","11.2","","","",""
"","","","","","","","","","","","","","","","2022-03-13T11:00","13.4","12.4","7.6","9.2","135","135","18.7","","","",""
"","","","","","","","","","","","","","","","2022-03-13T12:00","13.5","12.4","8.4","10.5","139","137","20.2","","","",""
"","","","","","","","","","","","","","","","2022-03-13T13:00","13.3","13.2","1.4","1.4","90","90","19.4","","","",""
"","","","","","","","","","","","","","","","2022-03-13T14:00","14.2","13.6","4.6","6.7","306","309","13.0","","","",""
"","","","","","","","","","","","","","","","2022-03-13T15:00","15.3","14.1","7.9","10.5","301","300","19.1","","","",""
"","","","","","","","","","","","","","","","2022-03-13T16:00","16.2","14.6","8.0","11.0","308","306","22.7","","","",""
"","","","","","","","","","","","","","","","2022-03-13T17:00","15.9","15.0","0.0","1.1","288","270","19.1","","","",""
"","","","","","","","","","","","","","","","2022-03-13T18:00","14.1","13.0","7.8","10.9","153","146","14.0","","","",""
"","","","","","","","","","","","","","","","2022-03-13T19:00","11.7","11.2","6.3","13.4","153","156","15.8","","","",""
"","","","","","","","","","","","","","","","2022-03-13T20:00","10.0","9.2","5.4","9.6","103","70","11.5","","","",""
"","","","","","","","","","","","","","","","2022-03-13T21:00","11.0","8.5","14.2","27.0","69","69","29.2","","","",""
"","","","","","","","","","","","","","","","2022-03-13T22:00","10.7","8.4","9.5","20.6","65","65","27.4","","","",""
"","","","","","","","","","","","","","","","2022-03-13T23:00","9.8","7.7","7.6","19.3","66","65","19.4","","","",""
"","","","","","","","","","","","","","","","2022-03-14T00:00","10.1","7.4","10.0","22.7","61","60","20.9","","","",""
"","","","","","","","","","","","","","","","2022-03-14T01:00","11.5","9.3","10.8","21.5","67","69","20.5","","","",""
"","","","","","","","","","","","","","","","2022-03-14T02:00","11.4","9.1","11.1","21.7","63","65","22.3","","","",""
"","","","","","","","","","","","","","","","2022-03-14T03:00","11.7","8.6","15.2","26.4","55","54","29.2","","","",""
"","","","","","","","","","","","","","","","2022-03-14T04:00","11.6","8.1","15.5","28.4","66","68","29.9","","","",""
"","","","","","","","","","","","","","","","2022-03-14T05:00","11.7","7.2","21.2","34.5","72","72","39.6","","","",""
"","","","","","","","","","","","","","","","2022-03-14T06:00","11.1","6.9","21.3","34.8","66","64","40.3","","","",""
"","","","","","","","","","","","","","","","2022-03-14T07:00","10.7","6.6","22.2","37.4","60","58","41.8","","","",""
"","","","","","","","","","","","","","","","2022-03-14T08:00","11.5","7.6","22.9","37.0","63","62","43.2","","","",""
"","","","","","","","","","","","","","","","2022-03-14T09:00","12.0","8.0","25.3","39.5","62","60","48.6","","","",""
"","","","","","","","","","","","","","","","2022-03-14T10:00","12.4","8.8","23.7","37.2","65","62","49.0","","","",""
"","","","","","","","","","","","","","","","2022-03-14T11:00","12.7","9.5","23.5","37.5","74","72","46.1","","","",""
"","","","","","","","","","","","","","","","2022-03-14T12:00","13.3","9.8","27.1","41.2","72","71","51.8","","","",""
"","","","","","","","","","","","","","","","2022-03-14T13:00","12.5","9.1","25.3","39.9","68","66","58.0","","","",""
"","","","","","","","","","","","","","","","2022-03-14T14:00","14.5","9.5","35.5","50.5","74","75","67.3","","","",""
"","","","","","","","","","","","","","","","2022-03-14T15:00","13.6","8.9","34.6","50.5","71","71","68.0","","","",""
"","","","","","","","","","","","","","","","2022-03-14T16:00","13.6","9.0","34.8","51.7","69","69","66.2","","","",""
"","","","","","","","","","","","","","","","2022-03-14T17:00","13.4","9.6","29.8","45.3","65","65","65.9","","","",""
"","","","","","","","","","","","","","","","2022-03-14T18:00","13.4","9.6","28.8","45.3","67","66","56.9","","","",""
"","","","","","","","","","","","","","","","2022-03-14T19:00","13.4","9.3","30.6","47.7","65","63","58.3","","","",""
"","","","","","","","","","","","","","","","2022-03-14T20:00","13.5","9.9","28.2","44.4","68","65","58.3","","","",""
"","","","","","","","","","","","","","","","2022-03-14T21:00","13.7","9.6","31.1","48.9","67","65","59.0","","","",""
"","","","","","","","","","","","","","","","2022-03-14T22:00","13.8","9.7","31.2","48.9","69","68","60.5","","","",""
"","","","","","","","","","","","","","","","2022-03-14T23:00","13.8","9.9","29.5","46.3","67","65","59.4","","","",""
"","","","","","","","","","","","","","","","2022-03-15T00:00","13.7","10.1","27.7","44.4","63","60","55.8","","","",""
"","","","","","","","","","","","","","","","2022-03-15T01:00","13.5","10.3","24.2","39.6","58","53","52.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T02:00","13.5","10.4","23.6","39.1","56","52","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-15T03:00","13.3","9.9","25.6","41.7","58","55","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T04:00","13.5","9.7","28.1","45.1","59","57","52.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T05:00","13.5","10.2","25.2","40.7","62","59","53.3","","","",""
"","","","","","","","","","","","","","","","2022-03-15T06:00","13.6","10.2","25.3","40.6","57","54","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T07:00","13.4","10.2","24.6","39.7","54","51","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T08:00","13.6","10.4","24.3","38.9","54","50","46.4","","","",""
"","","","","","","","","","","","","","","","2022-03-15T09:00","14.3","11.1","25.5","39.1","56","54","52.2","","","",""
"","","","","","","","","","","","","","","","2022-03-15T10:00","14.7","11.3","27.7","41.3","61","60","53.3","","","",""
"","","","","","","","","","","","","","","","2022-03-15T11:00","15.5","11.8","29.9","43.0","63","63","57.2","","","",""
"","","","","","","","","","","","","","","","2022-03-15T12:00","16.1","12.6","28.8","41.6","65","66","57.2","","","",""
"","","","","","","","","","","","","","","","2022-03-15T13:00","14.7","11.0","31.3","45.4","71","71","60.1","","","",""
"","","","","","","","","","","","","","","","2022-03-15T14:00","14.8","11.5","29.2","41.7","70","70","59.8","","","",""
"","","","","","","","","","","","","","","","2022-03-15T15:00","14.3","11.1","27.2","40.1","71","70","56.5","","","",""
"","","","","","","","","","","","","","","","2022-03-15T16:00","14.4","10.8","29.3","42.9","70","69","56.5","","","",""
"","","","","","","","","","","","","","","","2022-03-15T17:00","14.1","10.6","28.1","42.3","70","69","56.9","","","",""
"","","","","","","","","","","","","","","","2022-03-15T18:00","13.6","10.1","27.6","42.7","68","68","54.7","","","",""
"","","","","","","","","","","","","","","","2022-03-15T19:00","13.5","10.5","23.9","38.0","62","59","54.4","","","",""
"","","","","","","","","","","","","","","","2022-03-15T20:00","13.2","10.3","23.2","37.6","51","47","45.4","","","",""
"","","","","","","","","","","","","","","","2022-03-15T21:00","13.3","10.5","21.6","35.2","49","44","44.3","","","",""
"","","","","","","","","","","","","","","","2022-03-15T22:00","13.3","10.5","21.7","35.6","51","48","41.4","","","",""
"","","","","","","","","","","","","","","","2022-03-15T23:00","13.4","10.4","22.4","36.6","50","48","43.2","","","",""
"","","","","","","","","","","","","","","","2022-03-16T00:00","13.2","10.0","23.9","39.0","48","45","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-16T01:00","13.1","10.1","24.5","39.1","59","57","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-16T02:00","13.4","10.4","24.3","39.4","54","52","46.8","","","",""
"","","","","","","","","","","","","","","","2022-03-16T03:00","13.1","9.9","24.8","40.6","58","57","46.8","","","",""
"","","","","","","","","","","","","","","","2022-03-16T04:00","13.1","9.9","25.3","41.1","61","60","49.0","","","",""
"","","","","","","","","","","","","","","","2022-03-16T05:00","13.0","9.9","24.3","39.7","59","58","48.6","","","",""
"","","","","","","","","","","","","","","","2022-03-16T06:00","12.9","9.7","25.0","39.7","56","54","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-16T07:00","13.0","9.6","24.9","39.8","55","53","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-16T08:00","13.1","9.8","25.1","39.7","54","52","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-16T09:00","13.5","10.4","23.9","37.2","54","53","50.8","","","",""
"","","","","","","","","","","","","","","","2022-03-16T10:00","14.0","10.3","28.2","41.1","55","55","54.4","","","",""
"","","","","","","","","","","","","","","","2022-03-16T11:00","14.6","10.7","30.2","43.1","59","59","57.6","","","",""
"","","","","","","","","","","","","","","","2022-03-16T12:00","15.3","11.3","30.6","43.8","64","63","59.0","","","",""
"","","","","","","","","","","","","","","","2022-03-16T13:00","15.1","11.2","28.7","42.2","64","65","60.5","","","",""
"","","","","","","","","","","","","","","","2022-03-16T14:00","15.7","11.8","29.8","42.7","69","70","60.1","","","",""
"","","","","","","","","","","","","","","","2022-03-16T15:00","15.0","11.7","26.1","38.4","71","72","58.3","","","",""
"","","","","","","","","","","","","","","","2022-03-16T16:00","15.7","11.9","28.7","41.4","69","70","58.0","","","",""
"","","","","","","","","","","","","","","","2022-03-16T17:00","14.9","11.3","27.3","40.2","73","74","55.8","","","",""
"","","","","","","","","","","","","","","","2022-03-16T18:00","14.1","10.5","27.0","41.8","68","69","53.6","","","",""
"","","","","","","","","","","","","","","","2022-03-16T19:00","13.4","9.9","25.6","41.1","63","64","51.5","","","",""
"","","","","","","","","","","","","","","","2022-03-16T20:00","13.3","9.8","25.5","40.8","61","61","50.0","","","",""
"","","","","","","","","","","","","","","","2022-03-16T21:00","13.3","9.7","25.5","40.6","57","57","49.7","","","",""
"","","","","","","","","","","","","","","","2022-03-16T22:00","13.4","9.6","25.6","41.0","52","51","49.7","","","",""
"","","","","","","","","","","","","","","","2022-03-16T23:00","13.4","9.8","23.3","39.0","52","51","49.0","","","",""
"","","","","","","","","","","","","","","","2022-03-17T00:00","13.5","9.9","22.5","37.9","51","49","45.0","","","",""
"","","","","","","","","","","","","","","","2022-03-17T01:00","14.4","10.3","24.2","40.1","49","47","44.3","","","",""
"","","","","","","","","","","","","","","","2022-03-17T02:00","14.9","11.0","22.4","37.1","50","48","46.8","","","",""
"","","","","","","","","","","","","","","","2022-03-17T03:00","14.4","10.7","21.8","35.9","57","59","42.5","","","",""
"","","","","","","","","","","","","","","","2022-03-17T04:00","13.4","9.8","23.7","38.0","62","62","45.0","","","",""
"","","","","","","","","","","","","","","","2022-03-17T05:00","13.3","9.3","26.0","41.8","55","53","50.8","","","",""
"","","","","","","","","","","","","","","","2022-03-17T06:00","13.3","9.6","23.6","39.0","54","52","50.8","","","",""
"","","","","","","","","","","","","","","","2022-03-17T07:00","13.2","10.0","20.9","34.5","51","46","46.4","","","",""
"","","","","","","","","","","","","","","","2022-03-17T08:00","13.4","10.4","19.9","33.6","48","44","40.7","","","",""
"","","","","","","","","","","","","","","","2022-03-17T09:00","13.9","10.7","21.3","34.6","54","53","41.4","","","",""
"","","","","","","","","","","","","","","","2022-03-17T10:00","14.3","11.1","21.9","34.2","57","57","43.9","","","",""
"","","","","","","","","","","","","","","","2022-03-17T11:00","14.7","11.9","20.0","29.5","63","64","43.6","","","",""
"","","","","","","","","","","","","","","","2022-03-17T12:00","15.3","12.8","18.3","26.2","47","47","39.6","","","",""
"","","","","","","","","","","","","","","","2022-03-17T13:00","17.4","13.9","25.1","34.3","60","63","46.1","","","",""
"","","","","","","","","","","","","","","","2022-03-17T14:00","16.1","12.8","22.9","32.5","62","64","53.6","","","",""
"","","","","","","","","","","","","","","","2022-03-17T15:00","16.1","12.0","28.7","40.6","64","65","56.2","","","",""
"","","","","","","","","","","","","","","","2022-03-17T16:00","15.4","11.4","27.4","39.7","59","60","58.3","","","",""
"","","","","","","","","","","","","","","","2022-03-17T17:00","14.8","11.0","25.5","37.5","49","48","54.7","","","",""
"","","","","","","","","","","","","","","","2022-03-17T18:00","14.1","11.0","20.3","31.1","53","53","49.7","","","",""
"","","","","","","","","","","","","","","","2022-03-17T19:00","13.5","10.7","17.6","29.3","48","46","38.9","","","",""
"","","","","","","","","","","","","","","","2022-03-17T20:00","13.3","10.4","15.8","28.5","37","35","33.8","","","",""
"","","","","","","","","","","","","","","","2022-03-17T21:00","13.0","10.1","15.5","28.6","36","31","31.3","","","",""
"","","","","","","","","","","","","","","","2022-03-17T22:00","13.1","10.0","17.3","31.7","40","36","34.6","","","",""
"","","","","","","","","","","","","","","","2022-03-17T23:00","13.3","10.0","18.6","33.1","47","43","37.1","","","",""
"","","","","","","","","","","","","","","","2022-03-18T00:00","13.4","10.2","18.6","32.6","49","44","38.5","","","",""
"","","","","","","","","","","","","","","","2022-03-18T01:00","14.2","10.9","19.5","33.6","52","51","36.7","","","",""
"","","","","","","","","","","","","","","","2022-03-18T02:00","13.8","10.7","19.1","32.3","45","43","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T03:00","12.4","10.0","16.8","29.9","50","48","38.2","","","",""
"","","","","","","","","","","","","","","","2022-03-18T04:00","12.8","9.9","20.2","34.1","39","35","38.5","","","",""
"","","","","","","","","","","","","","","","2022-03-18T05:00","12.9","9.7","20.3","35.5","35","30","40.3","","","",""
"","","","","","","","","","","","","","","","2022-03-18T06:00","13.1","9.8","20.7","34.8","36","31","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T07:00","13.0","9.9","18.9","33.0","39","35","39.6","","","",""
"","","","","","","","","","","","","","","","2022-03-18T08:00","13.1","9.7","21.0","34.9","53","52","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T09:00","13.8","9.6","26.3","39.4","56","57","52.6","","","",""
"","","","","","","","","","","","","","","","2022-03-18T10:00","14.0","10.5","21.8","33.3","51","51","49.7","","","",""
"","","","","","","","","","","","","","","","2022-03-18T11:00","15.1","11.0","24.9","35.7","53","53","49.3","","","",""
"","","","","","","","","","","","","","","","2022-03-18T12:00","15.9","11.5","27.4","38.2","61","62","54.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T13:00","15.7","11.7","22.7","32.6","48","47","54.7","","","",""
"","","","","","","","","","","","","","","","2022-03-18T14:00","16.4","12.4","23.9","32.9","55","56","49.3","","","",""
"","","","","","","","","","","","","","","","2022-03-18T15:00","16.3","11.6","26.7","36.8","59","61","52.2","","","",""
"","","","","","","","","","","","","","","","2022-03-18T16:00","14.6","10.6","22.4","32.6","53","53","52.9","","","",""
"","","","","","","","","","","","","","","","2022-03-18T17:00","14.6","10.9","20.0","28.9","50","51","43.9","","","",""
"","","","","","","","","","","","","","","","2022-03-18T18:00","14.6","10.9","19.6","30.9","49","49","38.5","","","",""
"","","","","","","","","","","","","","","","2022-03-18T19:00","13.9","10.1","19.9","32.4","49","48","38.5","","","",""
"","","","","","","","","","","","","","","","2022-03-18T20:00","13.0","9.0","21.1","35.4","48","46","41.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T21:00","12.6","8.6","20.4","34.4","48","45","41.4","","","",""
"","","","","","","","","","","","","","","","2022-03-18T22:00","12.5","8.5","19.9","34.4","49","45","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-18T23:00","12.6","8.7","20.1","34.5","51","47","39.6","","","",""
"","","","","","","","","","","","","","","","2022-03-19T00:00","12.5","8.8","19.6","33.8","52","49","39.2","","","",""
"","","","","","","","","","","","","","","","2022-03-19T01:00","12.5","8.7","20.6","34.2","55","54","46.8","","","",""
"","","","","","","","","","","","","","","","2022-03-19T02:00","12.4","9.0","17.1","29.0","46","42","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-19T03:00","12.6","8.9","18.4","30.7","39","35","35.3","","","",""
"","","","","","","","","","","","","","","","2022-03-19T04:00","12.6","8.8","18.7","31.1","41","38","36.7","","","",""
"","","","","","","","","","","","","","","","2022-03-19T05:00","12.3","8.2","22.2","35.5","50","48","42.5","","","",""
"","","","","","","","","","","","","","","","2022-03-19T06:00","11.3","7.7","21.4","33.7","53","54","43.9","","","",""
"","","","","","","","","","","","","","","","2022-03-19T07:00","11.4","7.8","21.9","35.4","46","44","42.8","","","",""
"","","","","","","","","","","","","","","","2022-03-19T08:00","11.6","7.4","23.7","37.6","51","49","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-19T09:00","12.0","8.4","21.3","31.8","52","51","45.4","","","",""
"","","","","","","","","","","","","","","","2022-03-19T10:00","12.8","8.9","22.4","33.0","50","48","43.6","","","",""
"","","","","","","","","","","","","","","","2022-03-19T11:00","13.6","9.3","25.6","36.4","54","55","49.3","","","",""
"","","","","","","","","","","","","","","","2022-03-19T12:00","13.2","8.7","28.1","39.9","59","59","55.4","","","",""
"","","","","","","","","","","","","","","","2022-03-19T13:00","14.3","10.0","26.4","36.3","56","58","54.4","","","",""
"","","","","","","","","","","","","","","","2022-03-19T14:00","14.7","10.7","24.2","34.2","48","48","52.2","","","",""
"","","","","","","","","","","","","","","","2022-03-19T15:00","14.9","11.3","20.6","28.3","48","47","48.6","","","",""
"","","","","","","","","","","","","","","","2022-03-19T16:00","14.9","11.1","22.2","30.6","62","63","43.6","","","",""
"","","","","","","","","","","","","","","","2022-03-19T17:00","14.2","10.3","23.3","33.2","63","63","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-19T18:00","13.1","9.4","22.4","32.8","63","62","46.1","","","",""
"","","","","","","","","","","","","","","","2022-03-19T19:00","12.2","9.2","17.1","28.3","50","48","42.5","","","",""
"","","","","","","","","","","","","","","","2022-03-19T20:00","11.6","8.8","15.1","27.2","46","40","32.8","","","",""
"","","","","","","","","","","","","","","","2022-03-19T21:00","11.1","8.5","13.0","25.1","51","46","29.2","","","",""
"","","","","","","","","","","","","","","","2022-03-19T22:00","10.8","8.5","10.7","22.6","53","45","25.2","","","",""
"","","","","","","","","","","","","","","","2022-03-19T23:00","10.3","8.5","7.5","20.0","52","35","20.9","","","",""
"","","","","","","","","","","","","","","","2022-03-20T00:00","9.9","8.1","6.8","18.6","49","25","15.5","","","",""
"","","","","","","","","","","","","","","","2022-03-20T01:00","11.0","9.1","7.9","18.4","35","16","13.7","","","",""
"","","","","","","","","","","","","","","","2022-03-20T02:00","10.5","8.7","7.1","18.1","43","24","15.5","","","",""
"","","","","","","","","","","","","","","","2022-03-20T03:00","10.7","8.7","8.0","19.9","49","36","16.9","","","",""
"","","","","","","","","","","","","","","","2022-03-20T04:00","11.2","9.0","9.7","20.4","49","39","18.7","","","",""
"","","","","","","","","","","","","","","","2022-03-20T05:00","11.5","8.9","12.8","24.1","55","50","23.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T06:00","11.0","8.6","12.2","24.2","60","56","24.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T07:00","10.9","8.7","11.6","23.9","59","54","23.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T08:00","11.6","9.3","13.4","23.3","58","54","25.6","","","",""
"","","","","","","","","","","","","","","","2022-03-20T09:00","13.0","10.2","17.9","25.4","63","62","33.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T10:00","13.7","10.7","19.6","26.9","70","70","38.5","","","",""
"","","","","","","","","","","","","","","","2022-03-20T11:00","14.0","10.9","20.6","28.1","77","78","40.7","","","",""
"","","","","","","","","","","","","","","","2022-03-20T12:00","13.6","10.3","22.4","30.4","85","86","43.9","","","",""
"","","","","","","","","","","","","","","","2022-03-20T13:00","13.6","11.4","16.6","22.3","88","88","44.3","","","",""
"","","","","","","","","","","","","","","","2022-03-20T14:00","13.4","11.5","14.3","18.8","102","102","33.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T15:00","14.4","13.1","12.3","15.8","107","105","30.6","","","",""
"","","","","","","","","","","","","","","","2022-03-20T16:00","13.9","12.3","13.0","17.1","97","93","29.5","","","",""
"","","","","","","","","","","","","","","","2022-03-20T17:00","14.0","12.2","13.3","18.1","111","109","30.6","","","",""
"","","","","","","","","","","","","","","","2022-03-20T18:00","13.1","10.8","17.3","24.3","122","121","33.8","","","",""
"","","","","","","","","","","","","","","","2022-03-20T19:00","12.4","10.2","16.1","26.2","111","110","35.6","","","",""
"","","","","","","","","","","","","","","","2022-03-20T20:00","12.4","10.6","14.2","23.8","100","97","29.9","","","",""
"","","","","","","","","","","","","","","","2022-03-20T21:00","12.4","10.6","13.3","23.3","98","93","29.5","","","",""
"","","","","","","","","","","","","","","","2022-03-20T22:00","12.1","10.1","14.2","23.9","102","97","27.4","","","",""
"","","","","","","","","","","","","","","","2022-03-20T23:00","12.0","10.0","14.1","24.6","102","96","29.2","","","",""
"","","","","","","","","","","","","","","","2022-03-21T00:00","12.0","10.0","13.7","23.7","100","93","28.8","","","",""
"","","","","","","","","","","","","","","","2022-03-21T01:00","12.0","9.4","19.4","31.8","110","108","29.2","","","",""
"","","","","","","","","","","","","","","","2022-03-21T02:00","12.6","10.5","15.9","26.3","99","95","36.4","","","",""
"","","","","","","","","","","","","","","","2022-03-21T03:00","12.5","10.4","15.9","26.3","99","96","31.3","","","",""
"","","","","","","","","","","","","","","","2022-03-21T04:00","12.2","10.2","14.8","25.6","100","96","33.1","","","",""
"","","","","","","","","","","","","","","","2022-03-21T05:00","12.2","9.9","16.8","28.0","102","100","33.5","","","",""
"","","","","","","","","","","","","","","","2022-03-21T06:00","12.1","9.6","16.8","27.8","100","99","34.9","","","",""
"","","","","","","","","","","","","","","","2022-03-21T07:00","12.1","9.1","18.6","30.3","100","99","34.9","","","",""
"","","","","","","","","","","","","","","","2022-03-21T08:00","12.3","9.1","19.6","31.2","97","96","36.0","","","",""
"","","","","","","","","","","","","","","","2022-03-21T09:00","12.6","9.4","19.6","30.6","99","97","37.8","","","",""
"","","","","","","","","","","","","","","","2022-03-21T10:00","12.7","9.7","20.5","31.3","91","90","44.6","","","",""
"","","","","","","","","","","","","","","","2022-03-21T11:00","13.2","9.5","25.2","36.4","90","89","49.7","","","",""
"","","","","","","","","","","","","","","","2022-03-21T12:00","14.0","9.6","29.2","40.7","92","91","58.0","","","",""
"","","","","","","","","","","","","","","","2022-03-21T13:00","13.2","9.4","26.3","38.9","88","88","59.8","","","",""
"","","","","","","","","","","","","","","","2022-03-21T14:00","13.4","8.9","28.8","40.7","87","87","55.8","","","",""
"","","","","","","","","","","","","","","","2022-03-21T15:00","13.9","9.5","29.2","40.3","91","91","58.7","","","",""
"","","","","","","","","","","","","","","","2022-03-21T16:00","13.7","9.1","28.1","39.2","89","89","56.9","","","",""
"","","","","","","","","","","","","","","","2022-03-21T17:00","13.2","8.3","28.9","40.9","84","84","56.5","","","",""
"","","","","","","","","","","","","","","","2022-03-21T18:00","12.2","7.6","26.4","40.2","84","85","56.5","","","",""
"","","","","","","","","","","","","","","","2022-03-21T19:00","11.8","7.7","23.3","36.4","82","82","49.3","","","",""
"","","","","","","","","","","","","","","","2022-03-21T20:00","11.4","7.5","22.1","35.7","78","78","43.6","","","",""
"","","","","","","","","","","","","","","","2022-03-21T21:00","11.1","7.3","21.2","33.9","71","69","42.1","","","",""
"","","","","","","","","","","","","","","","2022-03-21T22:00","11.1","7.5","18.7","30.4","69","67","40.0","","","",""
"","","","","","","","","","","","","","","","2022-03-21T23:00","11.0","7.3","18.7","30.1","73","71","36.0","","","",""
"","","","","","","","","","","","","","","","2022-03-22T00:00","10.8","7.2","17.9","29.0","70","68","35.3","","","",""
"","","","","","","","","","","","","","","","2022-03-22T01:00","10.7","7.4","18.6","31.2","83","80","34.2","","","",""
"","","","","","","","","","","","","","","","2022-03-22T02:00","11.3","7.9","17.8","29.2","87","83","35.3","","","",""
"","","","","","","","","","","","","","","","2022-03-22T03:00","11.2","7.7","16.5","28.6","84","80","33.5","","","",""
"","","","","","","","","","","","","","","","2022-03-22T04:00","10.4","7.4","12.9","24.7","69","63","31.3","","","",""
"","","","","","","","","","","","","","","","2022-03-22T05:00","9.2","6.3","13.0","26.1","39","28","24.8","","","",""
"","","","","","","","","","","","","","","","2022-03-22T06:00","9.1","5.9","14.3","27.8","48","41","27.4","","","",""
"","","","","","","","","","","","","","","","2022-03-22T07:00","9.7","5.9","18.9","32.2","62","59","34.9","","","",""
"","","","","","","","","","","","","","","","2022-03-22T08:00","9.8","6.5","18.3","27.2","75","74","37.1","","","",""
"","","","","","","","","","","","","","","","2022-03-22T09:00","9.8","6.7","17.6","25.2","68","67","34.6","","","",""
"","","","","","","","","","","","","","","","2022-03-22T10:00","10.2","7.6","15.5","23.0","65","62","33.8","","","",""
"","","","","","","","","","","","","","","","2022-03-22T11:00","11.6","8.0","20.2","28.4","91","90","38.9","","","",""
"","","","","","","","","","","","","","","","2022-03-22T12:00","11.9","7.6","23.0","31.7","99","99","46.4","","","",""
"","","","","","","","","","","","","","","","2022-03-22T13:00","12.9","8.6","23.4","32.1","94","94","49.0","","","",""
"","","","","","","","","","","","","","","","2022-03-22T14:00","13.2","9.2","23.4","31.3","91","92","48.2","","","",""
"","","","","","","","","","","","","","","","2022-03-22T15:00","13.3","9.4","23.0","31.0","87","89","47.2","","","",""
"","","","","","","","","","","","","","","","2022-03-22T16:00","13.0","8.3","24.1","32.8","87","88","47.9","","","",""
"","","","","","","","","","","","","","","","2022-03-22T17:00","12.6","8.0","23.1","32.1","87","87","48.2","","","",""
"","","","","","","","","","","","","","","","2022-03-22T18:00","11.8","7.4","21.6","31.0","87","88","45.7","","","",""
"","","","","","","","","","","","","","","","2022-03-22T19:00","11.2","7.4","16.9","27.7","88","88","41.8","","","",""
"","","","","","","","","","","","","","","","2022-03-22T20:00","10.7","7.2","14.9","26.3","86","83","32.4","","","",""
"","","","","","","","","","","","","","","","2022-03-22T21:00","10.6","7.2","14.0","25.2","90","89","28.8","","","",""
"","","","","","","","","","","","","","","","2022-03-22T22:00","10.6","7.4","12.6","23.4","92","88","27.0","","","",""
"","","","","","","","","","","","","","","","2022-03-22T23:00","10.7","7.9","10.2","19.6","83","72","24.5","","","",""
"","","","","","","","","","","","","","","","2022-03-23T00:00","9.9","7.6","7.7","16.7","57","37","20.2","","","",""
"","","","","","","","","","","","","","","","2022-03-23T01:00","9.4","6.9","9.3","20.1","43","28","15.1","","","",""
"","","","","","","","","","","","","","","","2022-03-23T02:00","9.2","6.0","11.8","23.6","39","23","22.0","","","",""
"","","","","","","","","","","","","","","","2022-03-23T03:00","9.2","5.8","11.9","24.7","44","29","23.4","","","",""
"","","","","","","","","","","","","","","","2022-03-23T04:00","9.7","6.1","12.7","25.0","44","29","23.8","","","",""
"","","","","","","","","","","","","","","","2022-03-23T05:00","9.6","6.1","12.6","25.3","41","24","24.1","","","",""
"","","","","","","","","","","","","","","","2022-03-23T06:00","9.1","5.5","12.6","26.8","40","20","24.8","","","",""
"","","","","","","","","","","","","","","","2022-03-23T07:00","9.3","5.7","13.2","26.5","46","35","25.9","","","",""
"","","","","","","","","","","","","","","","2022-03-23T08:00","10.3","6.5","16.9","28.3","47","38","31.3","","","",""
"","","","","","","","","","","","","","","","2022-03-23T09:00","11.3","7.3","19.5","28.3","53","52","38.9","","","",""
"","","","","","","","","","","","","","","","2022-03-23T10:00","11.4","7.6","19.5","29.0","55","52","38.5","","","",""
